         name |     RA    |     Dec   |       name     |     RA    |     Dec   |  offset | ukirtDetect |   correctT0 | 
2016-BLG-1675 | 270.75358 | -28.71119 | UK2016_11_1_C19879 | 270.75381 | -28.71154 |    1.44 |   0 |   0 | 
2016-BLG-1682 | 269.66775 | -28.28967 | UK2016_34_4_C34391 | 269.66739 | -28.28955 |    1.22 |   0 |   0 | 
2016-BLG-1687 | 269.30867 | -28.94986 | UK2016_53_2_C8136 | 269.30864 | -28.94985 |    0.09 |   0 |   0 | 
2016-BLG-1688 | 268.77442 | -29.12769 | UK2016_51_1_C38100 | 268.77445 | -29.12769 |    0.11 |   0 |   0 | 
2016-BLG-1689 | 268.90142 | -28.82011 | UK2016_53_1_C68005 | 268.90138 | -28.82003 |    0.31 |   0 |   0 | 
2016-BLG-1694 | 271.11608 | -27.54489 | UK2016_24_2_C45372 | 271.11608 | -27.54490 |    0.04 |   0 |   0 | 
2016-BLG-1695 | 270.54808 | -28.18397 | UK2016_33_3_C98497 | 270.54808 | -28.18396 |    0.05 |   0 |   0 | 
2016-BLG-1733 | 268.64508 | -28.42447 | UK2016_54_4_C52740 | 268.64508 | -28.42447 |    0.01 |   0 |   0 | 
2016-BLG-1737 | 268.91017 | -28.77275 | UK2016_53_1_C91429 | 268.90993 | -28.77303 |    1.25 |   0 |   0 | 
2016-BLG-1738 | 270.44425 | -28.79328 | UK2016_33_2_C23940 | 270.44427 | -28.79332 |    0.16 |   0 |   0 | 
2016-BLG-1739 | 271.35092 | -28.19353 | UK2016_12_3_C57130 | 271.35094 | -28.19354 |    0.09 |   0 |   0 | 
2016-BLG-1746 | 269.37812 | -28.38456 | UK2016_53_3_C63337 | 269.37793 | -28.38475 |    0.93 |   0 |   0 | 
2016-BLG-1747 | 269.61762 | -28.07361 | UK2016_41_1_C32449 | 269.61799 | -28.07331 |    1.59 |   0 |   0 | 
2016-BLG-1748 | 269.42367 | -29.06025 | UK2016_52_2_C45496 | 269.42405 | -29.06018 |    1.23 |   0 |   1 | 
2016-BLG-1749 | 269.43412 | -29.10706 | UK2016_52_2_C28190 | 269.43424 | -29.10731 |    0.98 |   0 |   0 | 
2016-BLG-1750 | 267.66487 | -28.72642 | UK2016_71_4_C67874 | 267.66435 | -28.72625 |    1.76 |   0 |   0 | 
2016-BLG-1759 | 271.27217 | -28.39500 | UK2016_14_2_C58690 | 271.27239 | -28.39534 |    1.41 |   0 |   0 | 
2016-BLG-1760 | 270.24108 | -28.13203 | UK2016_41_2_C10756 | 270.24119 | -28.13166 |    1.37 |   0 |   0 | 
2016-BLG-1770 | 269.30367 | -28.07094 | UK2016_64_2_C18950 | 269.30366 | -28.07089 |    0.20 |   0 |   0 | 
2016-BLG-1775 | 268.38850 | -28.40131 | UK2016_82_2_C31156 | 268.38770 | -28.40111 |    2.63 |   0 |   0 | 
2016-BLG-1776 | 267.90246 | -28.43581 | UK2016_82_1_C16188 | 267.90248 | -28.43579 |    0.09 |   0 |   0 | 
2016-BLG-1779 | 271.29863 | -27.80022 | UK2016_21_2_C32225 | 271.29861 | -27.80023 |    0.06 |   0 |   0 | 
2016-BLG-1791 | 270.79429 | -28.48614 | UK2016_14_1_C21676 | 270.79462 | -28.48595 |    1.24 |   0 |   0 | 
2016-BLG-1795 | 268.30279 | -28.99064 | UK2016_74_2_C55326 | 268.30274 | -28.99073 |    0.37 |   0 |   0 | 
2016-BLG-1797 | 268.22308 | -29.36500 | UK2016_71_2_C76 | 268.22188 | -29.36423 |    4.68 |   0 |   0 | 
2016-BLG-1798 | 269.01592 | -28.54469 | UK2016_52_4_C76922 | 269.01593 | -28.54469 |    0.05 |   0 |   0 | 
2016-BLG-1799 | 269.93613 | -28.21158 | UK2016_33_4_C102037 | 269.93596 | -28.21178 |    0.88 |   0 |   0 | 
2016-BLG-1801 | 270.64533 | -27.85133 | UK2016_21_1_C10274 | 270.64502 | -27.85129 |    1.01 |   0 |   0 | 
2016-BLG-1815 | 270.03454 | -27.70725 | UK2016_42_4_C9202 | 270.03454 | -27.70727 |    0.07 |   0 |   0 | 
2016-BLG-1856 | 269.55075 | -29.18289 | UK2016_52_2_C4 | 269.54956 | -29.18286 |    3.74 |   0 |   0 | 
2016-BLG-1858 | 268.56854 | -28.48400 | UK2016_54_4_C30464 | 268.56859 | -28.48453 |    1.91 |   0 |   0 | 
2016-BLG-1880 | 270.10071 | -27.42681 | UK2016_44_3_C29749 | 270.10074 | -27.42678 |    0.14 |   0 |   0 | 
2016-BLG-1886 | 268.57804 | -29.12250 | UK2016_51_1_C40017 | 268.57808 | -29.12249 |    0.13 |   0 |   0 | 
2016-BLG-1890 | 270.38554 | -27.44422 | UK2016_43_3_C24226 | 270.38552 | -27.44423 |    0.07 |   0 |   0 | 
2016-BLG-1895 | 267.67537 | -29.11167 | UK2016_74_1_C10506 | 267.67541 | -29.11165 |    0.13 |   0 |   0 | 
2016-BLG-1912 | 270.06488 | -27.31628 | UK2016_44_3_C72797 | 270.06489 | -27.31630 |    0.09 |   0 |   0 | 
2016-BLG-1913 | 271.36658 | -28.15808 | UK2016_12_3_C72246 | 271.36665 | -28.15809 |    0.21 |   0 |   0 | 
2016-BLG-1914 | 271.36662 | -28.15808 | UK2016_12_3_C72246 | 271.36665 | -28.15809 |    0.08 |   0 |   0 | 
2016-BLG-1917 | 268.31958 | -28.69294 | UK2016_73_3_C3672 | 268.31969 | -28.69333 |    1.43 |   0 |   0 | 
2016-BLG-1919 | 269.42625 | -28.22994 | UK2016_62_2_C24358 | 269.42660 | -28.23017 |    1.38 |   0 |   0 | 
2016-BLG-1921 | 269.03971 | -29.11286 | UK2016_52_1_C24986 | 269.04021 | -29.11285 |    1.58 |   0 |   0 | 
2016-BLG-1922 | 268.76242 | -29.15439 | UK2016_51_1_C28040 | 268.76244 | -29.15440 |    0.08 |   0 |   0 | 
2016-BLG-1923 | 269.95117 | -28.73819 | UK2016_33_1_C39884 | 269.95118 | -28.73822 |    0.10 |   0 |   0 | 
2016-BLG-1924 | 269.46054 | -28.72972 | UK2016_52_3_C5367 | 269.46058 | -28.72973 |    0.12 |   0 |   0 | 
2016-BLG-1925 | 268.92467 | -28.70967 | UK2016_52_4_C12652 | 268.92385 | -28.70959 |    2.59 |   0 |   0 | 
2017-BLG-0001 | 268.54763 | -28.98533 | UK2016_73_2_C55436 | 268.54752 | -28.98537 |    0.36 |   0 |   0 | 
2017-BLG-0002 | 268.02975 | -29.04497 | UK2016_73_1_C33493 | 268.02976 | -29.04501 |    0.14 |   0 |   0 | 
2017-BLG-0003 | 268.37987 | -28.69811 | UK2016_73_3_C2058 | 268.37992 | -28.69812 |    0.15 |   0 |   0 | 
2017-BLG-0004 | 268.03883 | -28.35700 | UK2016_82_1_C46135 | 268.03877 | -28.35706 |    0.29 |   0 |   0 | 
2017-BLG-0011 | 268.28287 | -29.28219 | UK2016_71_2_C29259 | 268.28284 | -29.28221 |    0.12 |   0 |   0 | 
2017-BLG-0020 | 269.73550 | -27.61203 | UK2016_41_4_C39698 | 269.73551 | -27.61202 |    0.04 |   0 |   0 | 
2017-BLG-0027 | 269.00071 | -29.13247 | UK2016_52_1_C17753 | 269.00093 | -29.13235 |    0.82 |   0 |   0 | 
2017-BLG-0028 | 269.40504 | -28.75625 | UK2016_53_2_C107422 | 269.40506 | -28.75625 |    0.06 |   0 |   0 | 
2017-BLG-0036 | 270.22612 | -27.88619 | UK2016_44_2_C22614 | 270.22612 | -27.88619 |    0.02 |   0 |   0 | 
2017-BLG-0037 | 270.97975 | -27.55883 | UK2016_23_1_C39907 | 270.97974 | -27.55882 |    0.06 |   0 |   0 | 
2017-BLG-0038 | 271.38529 | -27.37197 | UK2016_22_3_C28574 | 271.38532 | -27.37199 |    0.11 |   0 |   0 | 
2017-BLG-0039 | 270.44979 | -27.34297 | UK2016_43_3_C64046 | 270.44981 | -27.34295 |    0.10 |   0 |   0 | 
2017-BLG-0040 | 270.37325 | -27.31933 | UK2016_43_3_C73140 | 270.37356 | -27.31908 |    1.35 |   0 |   1 | 
2017-BLG-0041 | 271.39483 | -28.75947 | UK2016_12_2_C2355 | 271.39487 | -28.75947 |    0.12 |   0 |   0 | 
2017-BLG-0043 | 270.38804 | -28.80775 | UK2016_33_2_C13135 | 270.38806 | -28.80774 |    0.07 |   0 |   0 | 
2017-BLG-0044 | 271.44554 | -28.38575 | UK2016_13_2_C65013 | 271.44550 | -28.38581 |    0.25 |   0 |   0 | 
2017-BLG-0045 | 271.25675 | -28.59922 | UK2016_11_2_C66096 | 271.25677 | -28.59923 |    0.07 |   0 |   0 | 
2017-BLG-0046 | 270.90054 | -28.51347 | UK2016_13_1_C11189 | 270.90055 | -28.51346 |    0.05 |   0 |   0 | 
2017-BLG-0047 | 270.82171 | -28.41706 | UK2016_13_1_C50711 | 270.82173 | -28.41707 |    0.09 |   0 |   0 | 
2017-BLG-0048 | 270.43150 | -28.39858 | UK2016_32_3_C81932 | 270.43159 | -28.39858 |    0.29 |   0 |   0 | 
2017-BLG-0049 | 271.36250 | -28.26006 | UK2016_12_3_C27869 | 271.36241 | -28.26029 |    0.89 |   0 |   0 | 
2017-BLG-0050 | 270.57350 | -28.18456 | UK2016_11_4_C55723 | 270.57327 | -28.18506 |    1.96 |   0 |   0 | 
2017-BLG-0051 | 270.55408 | -28.05586 | UK2016_42_2_C52704 | 270.55413 | -28.05586 |    0.15 |   0 |   0 | 
2017-BLG-0058 | 271.57688 | -27.09672 | UK2016_23_3_C52358 | 271.57684 | -27.09673 |    0.12 |   0 |   0 | 
2017-BLG-0062 | 271.36254 | -28.26006 | UK2016_12_3_C27869 | 271.36241 | -28.26029 |    0.94 |   0 |   0 | 
2017-BLG-0096 | 268.90571 | -27.75233 | UK2016_62_4_C37332 | 268.90523 | -27.75252 |    1.67 |   0 |   0 | 
2017-BLG-0097 | 269.56942 | -27.65300 | UK2016_41_4_C24602 | 269.56951 | -27.65306 |    0.37 |   0 |   0 | 
2017-BLG-0105 | 269.92788 | -28.40106 | UK2016_32_4_C79018 | 269.92787 | -28.40104 |    0.06 |   0 |   0 | 
2017-BLG-0123 | 269.15487 | -28.59636 | UK2016_51_3_C76273 | 269.15494 | -28.59603 |    1.21 |   0 |   0 | 
2017-BLG-0124 | 270.03642 | -28.27467 | UK2016_33_4_C72033 | 270.03648 | -28.27462 |    0.26 |   0 |   0 | 
2017-BLG-0147 | 269.86137 | -27.82639 | UK2016_43_1_C43325 | 269.86163 | -27.82614 |    1.21 |   0 |   0 | 
2017-BLG-0148 | 270.41187 | -28.96661 | UK2016_32_2_C29443 | 270.41191 | -28.96659 |    0.13 |   0 |   0 | 
2017-BLG-0161 | 271.37646 | -27.60650 | UK2016_23_2_C22042 | 271.37615 | -27.60616 |    1.57 |   0 |   0 | 
2017-BLG-0162 | 270.46579 | -28.80739 | UK2016_33_2_C13271 | 270.46593 | -28.80753 |    0.67 |   0 |   0 | 
2017-BLG-0170 | 268.19654 | -28.70422 | UK2016_71_3_C77883 | 268.19656 | -28.70397 |    0.91 |   0 |   0 | 
2017-BLG-0173 | 267.97062 | -29.27136 | UK2016_72_1_C31365 | 267.97064 | -29.27134 |    0.09 |   0 |   0 | 
2017-BLG-0174 | 269.78504 | -28.52408 | UK2016_31_4_C27467 | 269.78506 | -28.52410 |    0.08 |   0 |   0 | 
2017-BLG-0186 | 269.57171 | -28.44561 | UK2016_31_4_C55486 | 269.57205 | -28.44616 |    2.25 |   0 |   0 | 
2017-BLG-0187 | 269.70050 | -28.94628 | UK2016_31_1_C34693 | 269.70041 | -28.94647 |    0.75 |   0 |   1 | 
2017-BLG-0190 | 270.53558 | -27.95675 | UK2016_42_2_C97051 | 270.53560 | -27.95686 |    0.40 |   0 |   0 | 
2017-BLG-0197 | 267.91083 | -29.30961 | UK2016_72_1_C18431 | 267.91127 | -29.30919 |    2.04 |   0 |   0 | 
2017-BLG-0198 | 269.69837 | -28.43492 | UK2016_31_4_C59593 | 269.69816 | -28.43496 |    0.70 |   0 |   0 | 
2017-BLG-0199 | 269.23004 | -29.04681 | UK2016_51_2_C70952 | 269.23007 | -29.04683 |    0.13 |   0 |   0 | 
2017-BLG-0201 | 271.11958 | -27.14172 | UK2016_24_3_C32785 | 271.11996 | -27.14122 |    2.17 |   0 |   0 | 
2017-BLG-0202 | 270.43392 | -27.29831 | UK2016_43_3_C81100 | 270.43396 | -27.29828 |    0.17 |   0 |   0 | 
2017-BLG-0210 | 269.88354 | -27.31303 | UK2016_43_4_C70974 | 269.88342 | -27.31313 |    0.54 |   0 |   0 | 
2017-BLG-0214 | 268.17796 | -29.10678 | UK2016_74_2_C14309 | 268.17771 | -29.10682 |    0.80 |   0 |   0 | 
2017-BLG-0217 | 269.61283 | -28.46653 | UK2016_31_4_C48338 | 269.61289 | -28.46600 |    1.91 |   0 |   0 | 
2017-BLG-0218 | 269.60754 | -28.20825 | UK2016_34_4_C64962 | 269.60714 | -28.20799 |    1.58 |   0 |   0 | 
2017-BLG-0219 | 269.08867 | -28.11581 | UK2016_64_2_C3979 | 269.08899 | -28.11614 |    1.58 |   0 |   0 | 
2017-BLG-0220 | 269.08213 | -27.78578 | UK2016_61_3_C46141 | 269.08211 | -27.78577 |    0.06 |   0 |   0 | 
2017-BLG-0223 | 269.93783 | -28.63919 | UK2016_33_1_C87968 | 269.93828 | -28.63961 |    2.06 |   0 |   0 | 
2017-BLG-0224 | 269.34021 | -28.75069 | UK2016_53_2_C110499 | 269.34046 | -28.75023 |    1.85 |   0 |   0 | 
2017-BLG-0228 | 271.30813 | -27.55525 | UK2016_24_2_C41197 | 271.30806 | -27.55525 |    0.21 |   0 |   0 | 
2017-BLG-0231 | 271.10338 | -28.50242 | UK2016_14_2_C16122 | 271.10340 | -28.50240 |    0.10 |   0 |   0 | 
2017-BLG-0232 | 271.04188 | -28.53275 | UK2016_13_1_C3386 | 271.04141 | -28.53260 |    1.57 |   0 |   0 | 
2017-BLG-0233 | 270.26888 | -28.58850 | UK2016_31_3_C7206 | 270.26900 | -28.58866 |    0.70 |   0 |   0 | 
2017-BLG-0244 | 269.38008 | -29.05478 | UK2016_52_2_C47497 | 269.38010 | -29.05481 |    0.13 |   0 |   0 | 
2017-BLG-0245 | 268.89887 | -29.03406 | UK2016_52_1_C54566 | 268.89818 | -29.03398 |    2.20 |   0 |   0 | 
2017-BLG-0249 | 271.54221 | -28.43022 | UK2016_13_2_C46779 | 271.54217 | -28.43024 |    0.14 |   0 |   0 | 
2017-BLG-0267 | 268.83375 | -29.15906 | UK2016_52_1_C8174 | 268.83338 | -29.15855 |    2.16 |   0 |   0 | 
2017-BLG-0270 | 271.06263 | -27.50992 | UK2016_23_1_C59921 | 271.06260 | -27.50994 |    0.12 |   0 |   0 | 
2017-BLG-0271 | 270.91496 | -28.04844 | UK2016_13_4_C23570 | 270.91496 | -28.04844 |    0.02 |   0 |   0 | 
2017-BLG-0289 | 271.27883 | -28.58689 | UK2016_11_2_C71300 | 271.27883 | -28.58690 |    0.04 |   0 |   0 | 
2017-BLG-0290 | 270.94938 | -28.41542 | UK2016_13_1_C51385 | 270.94940 | -28.41542 |    0.08 |   0 |   0 | 
2017-BLG-0297 | 269.91512 | -27.89497 | UK2016_43_1_C17385 | 269.91509 | -27.89492 |    0.22 |   0 |   0 | 
2017-BLG-0299 | 271.06633 | -28.58494 | UK2016_12_1_C72988 | 271.06652 | -28.58520 |    1.09 |   0 |   0 | 
2017-BLG-0309 | 268.13692 | -28.69239 | UK2016_74_3_C4379 | 268.13705 | -28.69223 |    0.71 |   0 |   0 | 
2017-BLG-0312 | 268.93400 | -28.05944 | UK2016_63_1_C5340 | 268.93397 | -28.05947 |    0.13 |   0 |   0 | 
2017-BLG-0313 | 268.77858 | -28.15033 | UK2016_61_1_C71667 | 268.77860 | -28.15035 |    0.08 |   0 |   0 | 
2017-BLG-0314 | 269.21650 | -28.85172 | UK2016_54_2_C57706 | 269.21653 | -28.85173 |    0.10 |   0 |   0 | 
2017-BLG-0328 | 268.53983 | -28.74794 | UK2016_72_3_C62482 | 268.53965 | -28.74822 |    1.15 |   0 |   0 | 
2017-BLG-0330 | 269.15742 | -28.20386 | UK2016_61_2_C52636 | 269.15746 | -28.20372 |    0.53 |   0 |   0 | 
2017-BLG-0331 | 269.61850 | -28.66281 | UK2016_34_1_C60299 | 269.61847 | -28.66285 |    0.19 |   0 |   0 | 
2017-BLG-0332 | 269.40562 | -28.77250 | UK2016_53_2_C98882 | 269.40562 | -28.77251 |    0.04 |   0 |   0 | 
2017-BLG-0334 | 270.93100 | -28.73369 | UK2016_12_1_C11867 | 270.93129 | -28.73362 |    0.95 |   0 |   0 | 
2017-BLG-0349 | 268.19912 | -29.09033 | UK2016_74_2_C20312 | 268.19913 | -29.09035 |    0.06 |   0 |   0 | 
2017-BLG-0352 | 271.42258 | -28.38783 | UK2016_13_2_C64442 | 271.42255 | -28.38720 |    2.28 |   0 |   0 | 
2017-BLG-0367 | 269.80379 | -28.15969 | UK2016_41_1_C960 | 269.80383 | -28.15970 |    0.12 |   0 |   0 | 
2017-BLG-0369 | 270.80004 | -27.88867 | UK2016_14_4_C85723 | 270.80001 | -27.88871 |    0.19 |   0 |   0 | 
2017-BLG-0370 | 268.59367 | -28.99356 | UK2016_54_1_C5778 | 268.59366 | -28.99360 |    0.16 |   0 |   0 | 
2017-BLG-0372 | 269.24521 | -28.10603 | UK2016_64_2_C7343 | 269.24521 | -28.10605 |    0.08 |   0 |   0 | 
2017-BLG-0377 | 269.61792 | -28.83078 | UK2016_31_1_C76668 | 269.61817 | -28.83075 |    0.81 |   0 |   0 | 
2017-BLG-0383 | 270.37042 | -27.42428 | UK2016_43_3_C32015 | 270.37042 | -27.42470 |    1.52 |   0 |   0 | 
2017-BLG-0391 | 270.58217 | -28.32000 | UK2016_14_1_C88415 | 270.58219 | -28.32003 |    0.13 |   0 |   0 | 
2017-BLG-0399 | 268.85754 | -28.60197 | UK2016_52_4_C54725 | 268.85760 | -28.60198 |    0.19 |   0 |   0 | 
2017-BLG-0400 | 270.04229 | -28.21419 | UK2016_33_4_C100766 | 270.04228 | -28.21437 |    0.63 |   0 |   0 | 
2017-BLG-0401 | 269.41854 | -28.01922 | UK2016_63_2_C21366 | 269.41857 | -28.01921 |    0.10 |   0 |   0 | 
2017-BLG-0402 | 269.33379 | -28.01700 | UK2016_63_2_C22007 | 269.33385 | -28.01740 |    1.45 |   0 |   0 | 
2017-BLG-0407 | 271.12050 | -27.98139 | UK2016_14_3_C49343 | 271.12048 | -27.98140 |    0.08 |   0 |   0 | 
2017-BLG-0408 | 270.89833 | -27.09136 | UK2016_23_4_C53659 | 270.89835 | -27.09191 |    1.98 |   0 |   0 | 
2017-BLG-0418 | 271.47367 | -27.57886 | UK2016_23_2_C32864 | 271.47365 | -27.57886 |    0.05 |   0 |   0 | 
2017-BLG-0430 | 269.86083 | -27.46292 | UK2016_43_4_C13736 | 269.86082 | -27.46291 |    0.05 |   0 |   0 | 
2017-BLG-0433 | 270.49604 | -28.11936 | UK2016_42_2_C25099 | 270.49604 | -28.11962 |    0.93 |   0 |   0 | 
2017-BLG-0442 | 269.98613 | -27.58225 | UK2016_42_4_C72464 | 269.98622 | -27.58232 |    0.39 |   0 |   0 | 
2017-BLG-0444 | 268.84908 | -29.13497 | UK2016_52_1_C16726 | 268.84890 | -29.13519 |    0.97 |   0 |   0 | 
2017-BLG-0447 | 271.43650 | -28.01289 | UK2016_13_3_C39214 | 271.43660 | -28.01330 |    1.51 |   0 |   0 | 
2017-BLG-0456 | 269.98613 | -27.58225 | UK2016_42_4_C72464 | 269.98622 | -27.58232 |    0.39 |   0 |   0 | 
2017-BLG-0469 | 268.62458 | -28.67314 | UK2016_51_4_C46644 | 268.62464 | -28.67353 |    1.42 |   0 |   0 | 
2017-BLG-0470 | 268.57587 | -28.51136 | UK2016_54_4_C20700 | 268.57589 | -28.51139 |    0.11 |   0 |   0 | 
2017-BLG-0478 | 269.57671 | -28.26744 | UK2016_34_4_C42644 | 269.57706 | -28.26751 |    1.14 |   0 |   0 | 
2017-BLG-0480 | 269.23271 | -28.96194 | UK2016_54_2_C16836 | 269.23261 | -28.96165 |    1.10 |   0 |   0 | 
2017-BLG-0486 | 270.95492 | -27.39611 | UK2016_22_4_C15916 | 270.95490 | -27.39610 |    0.07 |   0 |   0 | 
2017-BLG-0487 | 270.54658 | -27.46867 | UK2016_43_3_C14390 | 270.54697 | -27.46845 |    1.46 |   0 |   0 | 
2017-BLG-0492 | 270.48287 | -28.79533 | UK2016_33_2_C22472 | 270.48323 | -28.79541 |    1.15 |   0 |   0 | 
2017-BLG-0493 | 270.24738 | -28.71717 | UK2016_34_2_C38491 | 270.24741 | -28.71719 |    0.14 |   0 |   0 | 
2017-BLG-0494 | 271.24650 | -28.16300 | UK2016_11_3_C68438 | 271.24651 | -28.16298 |    0.08 |   0 |   0 | 
2017-BLG-0521 | 268.15246 | -29.25447 | UK2016_71_2_C38407 | 268.15247 | -29.25451 |    0.14 |   0 |   0 | 
2017-BLG-0522 | 267.81246 | -29.28653 | UK2016_72_1_C26072 | 267.81244 | -29.28655 |    0.10 |   0 |   0 | 
2017-BLG-0528 | 270.32387 | -28.56408 | UK2016_32_3_C17096 | 270.32465 | -28.56432 |    2.59 |   0 |   0 | 
2017-BLG-0535 | 269.84396 | -28.51997 | UK2016_32_4_C32689 | 269.84403 | -28.51996 |    0.23 |   0 |   0 | 
2017-BLG-0536 | 268.98258 | -28.33478 | UK2016_53_4_C97629 | 268.98259 | -28.33480 |    0.08 |   0 |   0 | 
2017-BLG-0537 | 269.19896 | -28.26050 | UK2016_61_2_C32033 | 269.19848 | -28.26075 |    1.76 |   0 |   0 | 
2017-BLG-0545 | 268.51592 | -29.02419 | UK2016_73_2_C41861 | 268.51630 | -29.02458 |    1.84 |   0 |   0 | 
2017-BLG-0548 | 268.44275 | -29.34269 | UK2016_72_2_C6761 | 268.44286 | -29.34259 |    0.51 |   0 |   0 | 
2017-BLG-0552 | 269.95429 | -28.63386 | UK2016_33_1_C91069 | 269.95432 | -28.63386 |    0.09 |   0 |   0 | 
2017-BLG-0556 | 270.95875 | -28.66614 | UK2016_12_1_C39033 | 270.95857 | -28.66638 |    1.04 |   0 |   0 | 
2017-BLG-0557 | 270.59292 | -28.43517 | UK2016_14_1_C41684 | 270.59292 | -28.43519 |    0.08 |   0 |   0 | 
2017-BLG-0567 | 269.61817 | -28.83075 | UK2016_31_1_C76668 | 269.61817 | -28.83075 |    0.01 |   0 |   0 | 
2017-BLG-0568 | 271.44800 | -27.28808 | UK2016_22_3_C63032 | 271.44822 | -27.28793 |    0.89 |   0 |   0 | 
2017-BLG-0578 | 267.90108 | -28.72867 | UK2016_72_4_C67759 | 267.90059 | -28.72824 |    2.19 |   0 |   0 | 
2017-BLG-0581 | 269.92267 | -28.40697 | UK2016_32_4_C76624 | 269.92264 | -28.40698 |    0.09 |   0 |   0 | 
2017-BLG-0582 | 270.15325 | -28.14394 | UK2016_41_2_C6633 | 270.15371 | -28.14415 |    1.64 |   0 |   0 | 
2017-BLG-0583 | 269.53750 | -28.01806 | UK2016_63_2_C21739 | 269.53756 | -28.01811 |    0.27 |   0 |   0 | 
2017-BLG-0584 | 269.42017 | -27.97992 | UK2016_63_2_C34913 | 269.42023 | -27.97999 |    0.33 |   0 |   0 | 
2017-BLG-0585 | 269.67579 | -27.38261 | UK2016_44_4_C47837 | 269.67589 | -27.38259 |    0.32 |   0 |   0 | 
2017-BLG-0587 | 269.40258 | -28.76389 | UK2016_53_2_C103396 | 269.40260 | -28.76390 |    0.07 |   0 |   0 | 
2017-BLG-0591 | 271.14842 | -27.82053 | UK2016_21_2_C24236 | 271.14845 | -27.82051 |    0.12 |   0 |   0 | 
2017-BLG-0592 | 270.71879 | -27.75664 | UK2016_21_1_C47583 | 270.71884 | -27.75651 |    0.49 |   0 |   0 | 
2017-BLG-0593 | 270.12517 | -27.43503 | UK2016_44_3_C26579 | 270.12518 | -27.43504 |    0.06 |   0 |   0 | 
2017-BLG-0594 | 270.99487 | -27.18397 | UK2016_23_4_C14833 | 270.99488 | -27.18395 |    0.08 |   0 |   0 | 
2017-BLG-0595 | 270.90213 | -27.25647 | UK2016_22_4_C71177 | 270.90170 | -27.25655 |    1.39 |   0 |   0 | 
2017-BLG-0597 | 270.82500 | -28.05036 | UK2016_13_4_C22754 | 270.82505 | -28.05035 |    0.16 |   0 |   0 | 
2017-BLG-0621 | 268.53825 | -28.98678 | UK2016_73_2_C55016 | 268.53837 | -28.98665 |    0.60 |   0 |   0 | 
2017-BLG-0622 | 268.33579 | -29.03350 | UK2016_73_2_C38834 | 268.33578 | -29.03353 |    0.11 |   0 |   0 | 
2017-BLG-0623 | 268.30971 | -29.00056 | UK2016_73_2_C50162 | 268.30967 | -29.00060 |    0.20 |   0 |   0 | 
2017-BLG-0624 | 268.59804 | -28.73069 | UK2016_51_4_C24718 | 268.59809 | -28.73068 |    0.16 |   0 |   0 | 
2017-BLG-0625 | 268.72333 | -28.35553 | UK2016_54_4_C78594 | 268.72332 | -28.35556 |    0.12 |   0 |   0 | 
2017-BLG-0626 | 268.22054 | -28.53581 | UK2016_74_3_C61706 | 268.22046 | -28.53561 |    0.75 |   0 |   0 | 
2017-BLG-0649 | 269.39825 | -28.44947 | UK2016_53_3_C33246 | 269.39828 | -28.44948 |    0.10 |   0 |   0 | 
2017-BLG-0650 | 269.84946 | -27.99653 | UK2016_42_1_C65056 | 269.84905 | -27.99643 |    1.34 |   0 |   0 | 
2017-BLG-0651 | 269.54913 | -28.09861 | UK2016_62_2_C72577 | 269.54910 | -28.09866 |    0.19 |   0 |   0 | 
2017-BLG-0652 | 269.86204 | -27.72261 | UK2016_43_1_C82064 | 269.86203 | -27.72262 |    0.05 |   0 |   0 | 
2017-BLG-0653 | 269.43542 | -27.90153 | UK2016_63_2_C63353 | 269.43617 | -27.90140 |    2.44 |   0 |   0 | 
2017-BLG-0654 | 269.28504 | -27.61486 | UK2016_64_3_C27266 | 269.28481 | -27.61468 |    0.99 |   0 |   0 | 
2017-BLG-0658 | 269.86112 | -29.03242 | UK2016_32_1_C4596 | 269.86083 | -29.03283 |    1.75 |   0 |   0 | 
2017-BLG-0659 | 269.60179 | -28.96142 | UK2016_31_1_C29325 | 269.60125 | -28.96147 |    1.72 |   0 |   0 | 
2017-BLG-0660 | 269.59571 | -29.00836 | UK2016_31_1_C12555 | 269.59524 | -29.00895 |    2.58 |   0 |   0 | 
2017-BLG-0661 | 269.21033 | -29.03256 | UK2016_51_2_C76352 | 269.20999 | -29.03302 |    1.99 |   0 |   0 | 
2017-BLG-0662 | 269.13404 | -29.01581 | UK2016_51_2_C83395 | 269.13430 | -29.01543 |    1.58 |   0 |   0 | 
2017-BLG-0663 | 268.85192 | -29.03639 | UK2016_52_1_C53666 | 268.85190 | -29.03641 |    0.09 |   0 |   0 | 
2017-BLG-0664 | 268.92313 | -29.15981 | UK2016_52_1_C7684 | 268.92313 | -29.15976 |    0.16 |   0 |   0 | 
2017-BLG-0665 | 268.90842 | -29.15189 | UK2016_52_1_C10704 | 268.90847 | -29.15177 |    0.46 |   0 |   0 | 
2017-BLG-0666 | 269.38988 | -28.67978 | UK2016_52_3_C25218 | 269.38990 | -28.67974 |    0.16 |   0 |   0 | 
2017-BLG-0667 | 269.14179 | -28.75389 | UK2016_51_3_C14985 | 269.14179 | -28.75388 |    0.03 |   0 |   0 | 
2017-BLG-0668 | 268.93233 | -28.80275 | UK2016_53_1_C76415 | 268.93208 | -28.80263 |    0.91 |   0 |   0 | 
2017-BLG-0669 | 268.91838 | -28.88161 | UK2016_53_1_C38026 | 268.91804 | -28.88176 |    1.18 |   0 |   0 | 
